0.000000000000000000e+00
2.072098053754588428e-04
4.288217068181084026e-04
6.648097694381305441e-04
9.151484880762133026e-04
1.179812868536804678e-03
1.458778444150017530e-03
1.752021275771628497e-03
2.059517967115932768e-03
2.381245736872606052e-03
2.717182357059023685e-03
3.067306285462735593e-03
3.431596684829646849e-03
3.810033422864018970e-03
4.202597072228466887e-03
4.609268920272921802e-03
5.030031119111413353e-03
5.464866539032334040e-03
5.913758924840748117e-03
6.376692961891490714e-03
6.853654276089162639e-03
7.344629433888132108e-03
7.849605942292543423e-03
8.368572257647971871e-03
8.901518010103097803e-03
9.448433782054611180e-03
1.000931127637615103e-02
1.058414343274006325e-02
1.117292442761739363e-02
1.177564967427789308e-02
1.239231582279002632e-02
1.302292076002094408e-02
1.366746368446064737e-02
1.432594535691054938e-02
1.499836772270363161e-02
1.568473427997810199e-02
1.638505012873854236e-02
1.709932197085589634e-02
1.782755811006747626e-02
1.856976845197696319e-02
1.932596450405439648e-02
2.009615944873672372e-02
2.088036851299066021e-02
2.167860843730144704e-02
2.249089792129286766e-02
2.331725771298471736e-02
2.415771060879281368e-02
2.501228145352897558e-02
2.588099714040102695e-02
2.676388661101283123e-02
2.766098086461756325e-02
2.857231345874345491e-02
2.949792003494489112e-02
3.043783851471276031e-02
3.139210941388752285e-02
3.236077584265922152e-02
3.334388350556748842e-02
3.434148070150151028e-02
3.535361832370007701e-02
3.638034985975156788e-02
3.742173164364012011e-02
3.847782318749113500e-02
3.954868648208027804e-02
4.063438673996352252e-02
4.173499243792747754e-02
4.285057531698931860e-02
4.398121038239685004e-02
4.512697590362846345e-02
4.628795341439316535e-02
4.746422776252971071e-02
4.865588790597707991e-02
4.986302599254630041e-02
5.108573793475910951e-02
5.232412373557045193e-02
5.357828748836855615e-02
5.484833737697490663e-02
5.613438567564424386e-02
5.743654874906457125e-02
5.875494705235716902e-02
6.008970585407938381e-02
6.144095492413805676e-02
6.280882833516579500e-02
6.419346527442559847e-02
6.559501004386816825e-02
6.701361206013187188e-02
6.844942585454286132e-02
6.990261107311486477e-02
7.137333247654939483e-02
7.286176064917071482e-02
7.436807200758266401e-02
7.589244824824245561e-02
7.743507744833416639e-02
7.899615407325559502e-02
8.057587897661830367e-02
8.217445940024764583e-02
8.379210897418268300e-02
8.542904772907382316e-02
8.708550331153756818e-02
8.876171008510935767e-02
9.045790953122281874e-02
9.217435111300287254e-02
9.391129227526583134e-02
9.566899844451937085e-02
9.744774302896248852e-02
9.924780741848557297e-02
1.010694813678788273e-01
1.029130643078744745e-01
1.047788636031911497e-01
1.066671963819068591e-01
1.085783897693942263e-01
1.105127808883205470e-01
1.124707168586477762e-01
1.144525547976325414e-01
1.164586618976953397e-01
1.184894173563023345e-01
1.205452106465381285e-01
1.226264428779170607e-01
1.247335277265671921e-01
1.268668914352300836e-01
1.290269728132609761e-01
1.312142232366286521e-01
1.334291066674601345e-01
1.356721018095388698e-01
1.379437007326726194e-01
1.402444097795326750e-01
1.425747511565067516e-01
1.449352629336991272e-01
1.473264990449305034e-01
1.497490292877380891e-01
1.522034393702712818e-01
1.546903336973171617e-01
1.572103334376856731e-01
1.597640780938156813e-01
1.623522272852609971e-01
1.649754607486902391e-01
1.676344783378869996e-01
1.703300000237497336e-01
1.730627662231527530e-01
1.758335414421277609e-01
1.786431110664208344e-01
1.814922848544215372e-01
1.843818981095617648e-01
